category_code,normalized_name,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,milestones,relationships,funding_total_usd,acquired_at,logo_ratio,name_length
mobile,warelex,306,41,NA,NA,0,0,1,0,0,2008-05-08,7.463414634146342,7
software,cura risk management software,0,0,NA,NA,0,0,0,0,0,2009-06-15,NaN,29
NA,ireputationreviews,0,0,NA,NA,0,0,0,0,0,2012-03-20,NaN,18
software,q go,2200,406,NLD,Diemen,0,0,0,9,0,2011-01-18,5.41871921182266,4
advertising,dotomi,400,184,USA,Chicago,0,0,3,8,0,2011-08-02,2.1739130434782608,6
biotech,monogram biosciences,284,88,USA,South San Francisco,0,0,1,4,0,2009-08-05,3.227272727272727,20
biotech,cellgate,135,32,USA,Redwood City,0,0,0,4,0,2008-02-28,4.21875,8
software,retalix,113,56,ISR,Ra'anana,0,0,1,5,0,2012-11-29,2.017857142857143,7
web,hot or not,112,23,USA,San Francisco,0,0,3,4,0,2008-02-08,4.869565217391305,10
hardware,lasercard,229,61,USA,Mountain View,0,0,0,2,0,2010-12-20,3.7540983606557377,9
enterprise,tappin,963,437,USA,Seattle,0,0,3,6,2293122,2011-12-05,2.203661327231121,6
biotech,pml microbiologicals,0,0,USA,Wilsonville,0,0,0,2,0,2008-12-08,NaN,20
NA,siriusdigitalmedia,0,0,NA,NA,0,0,0,0,0,2012-12-17,NaN,18
other,explay,0,0,ISR,NA,0,0,0,0,0,2009-12-30,NaN,6
other,bellsystem24,290,79,JPN,Tokyo,0,0,0,2,0,2009-12-30,3.670886075949367,12
enterprise,equallogic,254,93,USA,Nashua,0,0,2,7,0,2007-11-05,2.7311827956989245,10
advertising,doubleclick,156,52,USA,New York,0,0,3,105,0,2008-03-11,3,11
software,spss,100,100,USA,Chicago,0,0,0,15,0,2009-07-28,1,4
messaging,mailbox,351,60,USA,San Francisco,0,0,3,4,5000000,2013-03-15,5.85,7
security,scansafe,966,292,USA,San Francisco,0,0,2,5,28500000,2009-10-27,3.308219178082192,8
biotech,mako surgical,216,38,USA,Ft Lauderdale,0,0,1,4,0,2013-09-25,5.684210526315789,13
web,cupid,842,595,GBR,Edinburgh,1,1,2,7,0,2010-09-22,1.4151260504201681,5
games_video,ign entertainment,144,114,USA,San Francisco,0,0,4,79,0,2005-09-01,1.263157894736842,17
search,guardium,1671,736,USA,Waltham,0,0,2,1,11800000,2009-11-30,2.270380434782609,8
enterprise,onvaio,184,75,USA,Southfield,0,0,0,0,0,2008-05-02,2.453333333333333,6
mobile,ringtone,270,67,NA,NA,0,0,0,0,0,2008-07-02,4.029850746268656,8
software,q9 networks,142,95,CAN,Toronto,0,0,1,4,0,2008-08-24,1.4947368421052631,11
NA,vacation rentals in north dakota,0,0,NA,NA,0,0,0,0,0,2010-04-01,NaN,32
biotech,shaanxi aierfu tissue engineering company,0,0,CHN,NA,0,0,0,0,0,2008-02-25,NaN,41
web,widerthan,0,0,USA,NA,0,0,0,1,0,2006-09-01,NaN,9
biotech,eusa pharma,263,58,GBR,Oxford,0,0,0,5,54200000,2008-03-10,4.5344827586206895,11
NA,vacation rentals canaan valley west virginia,0,0,NA,NA,0,0,0,0,0,2010-03-14,NaN,44
web,buddystumbler,360,216,USA,Hayward,0,0,1,1,0,2008-07-09,1.6666666666666667,13
software,onsite media,154,103,USA,Henderson,0,0,0,0,0,2009-08-15,1.4951456310679612,12
enterprise,mindreef,0,0,USA,Bedford,0,0,0,1,0,2008-06-30,NaN,8
biotech,santarus,209,44,USA,San Diego,0,0,0,8,0,2013-11-07,4.75,8
software,mykonos software,300,82,USA,San Francisco,0,0,1,1,4000000,2012-02-22,3.658536585365854,16
ecommerce,buy,600,198,USA,Aliso Viejo,0,0,3,12,0,2010-05-20,3.0303030303030303,3
network_hosting,vidavee,0,0,NA,NA,0,0,0,3,6000000,2008-05-01,NaN,7
biotech,avid radiopharmaceuticals,213,72,USA,Philadelphia,0,0,0,15,69900000,2010-11-08,2.9583333333333335,25
NA,inmarsat,160,83,NA,NA,0,0,0,2,0,2013-08-02,1.927710843373494,8
enterprise,channelinx,289,53,USA,Greenville,0,0,0,0,0,2009-08-03,5.452830188679245,10
biotech,cti molecular imaging,140,55,USA,Knoxville,0,0,1,4,0,2005-03-18,2.5454545454545454,21
NA,science applications internationalsaic,0,0,NA,NA,0,0,1,8,0,2011-04-01,NaN,38
biotech,kai pharmaceuticals,247,75,USA,South San Francisco,0,0,1,7,35000000,2012-04-10,3.2933333333333334,19
advertising,classified media group,0,0,ARG,Buenos Aires,0,0,0,0,0,2008-01-22,NaN,22
NA,vesystems,171,62,USA,Glendale,0,0,0,0,0,2010-03-03,2.7580645161290325,9
web,realage,129,56,USA,San Diego,0,0,1,8,0,2007-09-01,2.3035714285714284,7
software,engineous software,0,0,NA,NA,0,0,0,0,0,2012-06-17,NaN,18
software,io turbine,157,40,USA,San Jose,0,0,2,7,7750000,2011-08-04,3.925,10
security,authorize,825,225,USA,American Fork,0,0,2,1,0,2004-03-08,3.6666666666666665,9
NA,sound design technologies,0,0,NA,NA,0,0,0,0,0,2010-06-09,NaN,25
NA,deltak,0,0,NA,NA,0,0,1,0,0,2012-10-03,NaN,6
semiconductor,dupont photonics technologies,0,0,USA,Wilmington,0,0,0,2,0,2008-07-10,NaN,29
semiconductor,netlogic microsystems,950,80,USA,Mountain View,0,0,1,10,188527015,2011-09-12,11.875,21
web,findarticles,200,39,USA,NA,0,0,0,0,0,2007-11-01,5.128205128205129,12
NA,kaydon,327,110,NA,NA,0,0,0,0,0,2013-09-05,2.9727272727272727,6
web,tripadvisor,700,412,USA,Newton,1,1,3,38,0,2005-08-01,1.6990291262135921,11
public_relations,soundbite communications,161,64,USA,Bedford,0,0,0,10,0,2013-07-03,2.515625,24
software,raidcall,216,61,NA,NA,0,0,0,0,0,2013-11-20,3.540983606557377,8
biotech,xellia pharmaceuticals,203,117,NOR,Skøyen,0,0,0,0,0,2013-05-21,1.735042735042735,22
NA,corzen,0,0,USA,New York,0,0,1,2,0,2007-07-01,NaN,6
biotech,innogenetics,190,111,BEL,Gent,1,1,1,6,9560000,2008-04-25,1.7117117117117118,12
consulting,vangent,287,80,USA,Arlington,0,0,2,3,0,2011-08-16,3.5875,7
consulting,oneneck it services,181,112,USA,Scottsdale,0,0,0,1,12800000,2011-06-28,1.6160714285714286,19
NA,prologic,197,140,USA,Fairmont,0,0,0,0,0,2008-06-02,1.4071428571428573,8
semiconductor,beceem communications,288,85,USA,Santa Clara,0,0,1,5,69600000,2010-10-13,3.388235294117647,21
search,powerset,231,59,USA,San Francisco,0,0,0,20,22500000,2008-07-01,3.9152542372881354,8
biotech,actimis pharmaceuticals,230,70,USA,San Diego,0,0,0,4,15600000,2008-06-17,3.2857142857142856,23
NA,prodesse,107,39,NA,NA,0,0,0,1,0,2009-10-06,2.7435897435897436,8
web,rentmineonline,496,133,USA,San Francisco,0,0,0,3,68525,2012-07-23,3.7293233082706765,14
biotech,biotech international,992,747,FRA,Salon de Provence,0,0,0,0,0,2013-11-15,1.3279785809906293,21
software,zeus,280,164,GBR,Cambridge,0,0,3,9,5768326,2011-07-20,1.7073170731707317,4
cleantech,nextlight renewable power,252,114,USA,San Francisco,0,0,0,2,0,2010-04-28,2.210526315789474,25
web,jellyfish,200,55,USA,Middleton,0,0,0,2,5000000,2007-10-03,3.6363636363636362,9
other,storeage,96,42,NA,NA,0,0,0,0,4000000,2006-11-01,2.2857142857142856,8
web,nextstop,136,43,USA,San Francisco,0,0,2,4,0,2010-09-25,3.1627906976744184,8
NA,trapeze networks,160,48,USA,Pleasanton,0,0,1,32,47500000,2010-11-01,3.3333333333333335,16
NA,vrbo vacation rental homes,0,0,NA,NA,0,0,0,0,0,2011-01-07,NaN,26
web,adscape,125,69,USA,San Francisco,0,0,0,0,0,2007-02-01,1.8115942028985508,7
semiconductor,burton group,175,281,USA,Midvale,0,0,0,5,0,2010-01-05,0.6227758007117438,12
NA,stus i softwares,0,0,NA,NA,0,0,0,0,0,2005-04-12,NaN,16
mobile,instinctiv,683,651,USA,New York,0,0,1,5,1420698,2012-05-01,1.0491551459293396,10
software,fortent,270,52,USA,New York,0,0,0,1,0,2009-09-01,5.1923076923076925,7
software,ereinsure,195,31,USA,Salt Lake City,0,0,0,0,0,2011-03-03,6.290322580645161,9
mobile,helio,245,100,USA,Los Angeles,0,0,0,13,0,2008-06-27,2.45,5
mobile,sibeam,265,61,USA,Sunnyvale,0,0,2,14,113750000,2011-04-14,4.344262295081967,6
web,about me,424,90,USA,San Francisco,0,0,2,21,5675000,2010-12-20,4.711111111111111,8
web,kitn media,352,92,NA,NA,0,0,1,1,0,2009-07-22,3.8260869565217392,10
network_hosting,superclick networks,237,63,CAN,"Montreal, Qc",0,0,0,0,0,2011-09-26,3.761904761904762,19
cleantech,zep solar,288,153,USA,San Rafael,0,0,1,8,10571182,2013-10-09,1.8823529411764706,9
NA,potrero media,240,70,USA,San Francisco,0,0,0,1,0,2010-09-01,3.4285714285714284,13
NA,recourse technologies,0,0,USA,Redwood City,0,0,1,3,0,2002-08-01,NaN,21
biotech,medafor,178,50,USA,Minneapolis,0,0,0,1,15000,2013-08-19,3.56,7
software,vontu,0,0,USA,San Francisco,0,0,1,9,20000000,2007-11-05,NaN,5
NA,fast engines,0,0,NA,NA,0,0,1,1,0,2000-03-01,NaN,12
software,procurian,250,115,USA,King of Prussia,0,0,1,5,0,2013-10-03,2.1739130434782608,9
education,moocdom,200,82,NA,NA,0,0,0,2,0,2013-09-01,2.4390243902439024,7
biotech,bioform medical,217,74,USA,San Mateo,0,0,0,1,0,2010-01-04,2.9324324324324325,15
hardware,kiva systems,133,64,USA,North Reading,0,0,3,13,11600000,2012-03-19,2.078125,12
NA,vacation rentals kingston shores south carolina,0,0,NA,NA,0,0,0,0,0,2010-07-22,NaN,47
NA,scriptdorks,0,0,NA,NA,0,0,0,0,0,2011-05-01,NaN,11
web,friendfeed,200,56,USA,Mountain View,0,0,3,14,5000000,2009-08-10,3.5714285714285716,10
security,devcon security systems,162,73,USA,Hollywood,0,0,0,0,0,2013-08-08,2.219178082191781,23
mobile,atrua technologies,145,140,USA,Campbell,0,0,1,6,13000000,2009-07-14,1.0357142857142858,18
cleantech,miasolé,241,78,USA,Santa Clara,0,0,3,6,466000000,2012-09-29,3.08974358974359,7
advertising,avidia,0,0,USA,Mountain View,0,0,0,3,72300000,2008-10-02,NaN,6
biotech,anhui huaxing hengda biotech,0,0,CHN,NA,0,0,0,0,0,2008-02-28,NaN,28
ecommerce,dealon,792,612,USA,Somerville,0,0,1,1,0,2011-03-15,1.2941176470588236,6
health,inavein,186,113,USA,Lexington,0,0,0,3,0,2013-08-28,1.6460176991150441,7
health,bodymedia,221,58,USA,Pittsburgh,0,0,2,6,14727154,2013-05-01,3.810344827586207,9
NA,stage smart,0,0,VGB,NA,0,0,0,0,0,2010-11-11,NaN,11
semiconductor,wavesat,245,67,CAN,"Montreal, Quebec",0,0,1,8,14810000,2011-02-03,3.656716417910448,7
web,multicast media,185,30,USA,Atlanta,0,0,2,4,0,2010-03-15,6.166666666666667,15
software,ps golive,0,0,USA,North Palm Beach,0,0,0,1,0,2008-09-22,NaN,9
software,tenfore systems,0,0,GBR,London,0,0,0,0,0,2008-12-17,NaN,15
public_relations,adaptix,288,73,USA,Carrollton,0,0,1,1,1000000,2012-01-13,3.9452054794520546,7
biotech,protiva biotherapeutics,206,60,USA,Seattle,0,0,0,2,8260000,2008-03-28,3.433333333333333,23
NA,trapeze networks,160,48,USA,Pleasanton,0,0,1,32,47500000,2008-06-06,3.3333333333333335,16
games_video,the tv,174,90,USA,Dulles,0,0,1,1,0,2002-01-07,1.9333333333333333,6
NA,logod softwear,117,78,USA,Cheshire,0,0,0,0,0,2012-03-19,1.5,15
NA,us foods,144,127,USA,Rosemont,0,0,0,5,0,2013-12-09,1.1338582677165354,8
NA,sparco technologies,273,76,NA,NA,0,0,0,0,0,2010-01-13,3.5921052631578947,19
mobile,poynt,163,167,CAN,"Calgary, AB",0,0,3,1,6261912,2013-05-31,0.9760479041916168,5
enterprise,proginet,144,49,USA,Garden City,0,0,1,4,150000,2010-06-22,2.938775510204082,8
NA,inform business impact,0,0,AUS,"Brisbane, QLD",0,0,0,0,0,2010-07-01,NaN,22
mobile,centennial communications,216,75,USA,Fort Wayne,0,0,0,2,0,2009-11-06,2.88,25
NA,i flow,164,55,NA,NA,0,0,0,1,0,2009-10-09,2.981818181818182,6
NA,ami semiconductor,0,0,USA,Pocatello,0,0,1,4,0,2007-12-14,NaN,17
enterprise,digital forest,250,44,JPN,"Chiyoda-ku, Tokyo",0,0,1,1,0,2009-03-26,5.681818181818182,14
NA,vacation rentals kailua kona hawaii,0,0,NA,NA,0,0,0,0,0,2007-12-26,NaN,35
biotech,genelabs technologies,162,43,USA,Redwood City,0,0,1,14,17300000,2008-11-01,3.7674418604651163,21
NA,vitera healthcare solutions,200,86,USA,Tampa,0,0,1,6,0,2013-09-24,2.3255813953488373,27
NA,pro brand international,320,96,USA,Marietta,0,0,1,1,0,2008-04-24,3.3333333333333335,23
NA,vacation rentals san diego california,0,0,NA,NA,0,0,0,0,0,2001-02-13,NaN,37
games_video,sunflower broadband,0,0,USA,Lawrence,0,0,0,0,0,2010-10-15,NaN,19
biotech,cartela ab,0,0,SWE,Lund,0,0,0,0,2670000,2008-01-15,NaN,10
NA,achex,140,69,NA,NA,0,0,2,6,0,2001-07-01,2.028985507246377,5
enterprise,applimation,156,75,USA,Chicago,0,0,0,0,4000000,2009-02-13,2.08,11
enterprise,oak technologies,385,118,USA,State College,0,0,0,2,0,2008-09-15,3.26271186440678,16
hardware,wherenet,140,50,USA,Santa Clara,0,0,0,4,5000000,2007-01-15,2.8,8
NA,pulsecore semiconductor,0,0,NA,NA,0,0,1,1,0,2009-11-04,NaN,23
biotech,omthera pharmaceuticals,266,109,USA,Bedminster,0,0,0,6,58000000,2013-05-29,2.4403669724770642,23
games_video,chillingo,1024,768,GBR,Macclesfield,0,0,1,2,0,2010-10-01,1.3333333333333333,9
software,net optics,165,67,USA,Santa Clara,0,0,0,5,0,2013-10-29,2.462686567164179,10
manufacturing,saperion,204,95,DEU,Berlin,0,0,1,1,0,2013-08-20,2.1473684210526316,8
web,tsavo media,276,142,USA,santa monica,0,0,3,14,0,2010-05-18,1.943661971830986,11
news,ife services,228,143,GBR,"Knutsford,Cheshire",0,0,0,3,0,2013-10-21,1.5944055944055944,12
software,intelligent gadgets,402,115,USA,Dana Point,0,0,0,1,0,2008-07-11,3.4956521739130433,19
biotech,sgx pharmaceuticals,0,0,USA,San Diego,0,0,1,9,25000000,2008-07-08,NaN,19
security,authorize,825,225,USA,American Fork,0,0,2,1,0,2004-03-08,3.6666666666666665,9
advertising,adify,190,70,USA,San Bruno,0,0,3,21,27000000,2008-04-28,2.7142857142857144,5
NA,vacation rentals myrtle beach resorts,0,0,NA,NA,0,0,0,0,0,2008-05-07,NaN,37
NA,stellartv,0,0,NA,NA,0,0,0,0,0,2004-02-01,NaN,9
mobile,palm,193,193,USA,Sunnyvale,0,0,4,47,100000000,1997-06-01,1,4
games_video,ngmoco,967,298,USA,San Francisco,0,0,3,19,44800000,2010-10-12,3.2449664429530203,6
web,mybloglog,195,59,USA,San Francisco,0,0,2,8,0,2007-01-09,3.305084745762712,9
enterprise,podio,140,61,DNK,Copenhagen,0,0,3,9,4600000,2012-04-11,2.2950819672131146,5
consulting,nomadigo,167,87,NA,NA,0,0,0,1,0,2001-01-01,1.9195402298850575,8
NA,telsinc,159,94,BRA,SÃ£o Paulo - SP,0,0,0,0,0,2010-04-26,1.6914893617021276,7
software,aipoint,131,48,ISR,Tel Aviv,0,0,0,0,0,2009-10-15,2.7291666666666665,7
web,community connect,351,65,USA,New York,0,0,2,10,0,2008-04-10,5.4,17
NA,endoxon,0,0,NA,NA,0,0,0,0,0,2006-12-16,NaN,7
advertising,network solutions,220,36,USA,Herndon,0,0,3,27,0,2011-08-03,6.111111111111111,17
software,assessment evaluation services,601,257,USA,San Diego,0,0,0,0,0,2009-04-08,2.3385214007782102,30
semiconductor,tundra semiconductor,170,43,NA,NA,0,0,1,2,0,2009-06-01,3.953488372093023,20
software,chordiant software,247,89,USA,Cambridge,0,0,1,9,0,2010-03-15,2.7752808988764044,18
NA,maxthera,275,80,NA,NA,0,0,0,0,0,2009-11-12,3.4375,8
biotech,kosan biosciences,0,0,USA,Hayward,0,0,0,4,3000000,2008-05-28,NaN,17
NA,wintegra,580,432,NA,NA,0,0,0,0,50688090,2010-11-22,1.3425925925925926,8
photo_video,qwiki,1535,600,USA,New York,0,0,3,14,10500000,2013-07-02,2.558333333333333,5
software,planplatform,520,297,ISR,NA,0,0,0,0,0,2009-12-17,1.7508417508417509,12
network_hosting,liveoffice,272,72,USA,Torrance,0,0,2,14,0,2012-01-16,3.7777777777777777,10
NA,mobile video services,0,0,NA,NA,0,0,0,0,0,2008-04-28,NaN,21
NA,industrybrains,358,61,USA,New York,0,0,1,7,0,2013-10-08,5.868852459016393,14
software,liberty surf group,200,60,FRA,Paris,0,0,0,1,0,2005-04-06,3.3333333333333335,18
software,chai labs,185,82,USA,Mountain View,0,0,1,1,1100000,2010-08-15,2.2560975609756095,9
web,sportsline,183,69,USA,Fort Lauderdale,0,0,0,5,0,2004-12-01,2.652173913043478,10
web,tradera,208,59,USA,NA,0,0,0,1,0,2006-04-01,3.5254237288135593,7
enterprise,smblive,200,72,USA,Reston,0,0,1,9,0,2010-04-27,2.7777777777777777,7
software,ncipher,550,121,GBR,Cambridge,0,0,1,6,0,2008-07-11,4.545454545454546,7
mobile,ibasis,122,60,USA,Burlington,0,0,1,5,0,2009-12-21,2.033333333333333,6
enterprise,leadformix,223,69,USA,Santa Clara,0,0,2,2,0,2012-01-03,3.2318840579710146,10
mobile,avaak,165,42,USA,San Diego,0,0,2,2,17000000,2012-07-26,3.9285714285714284,5
NA,spreets,334,124,AUS,Darlinghurst,0,0,0,3,0,2011-01-21,2.693548387096774,7
enterprise,integrien,233,25,USA,Irvine,0,0,2,5,24510540,2010-08-31,9.32,9
semiconductor,siliconblue technologies,192,86,USA,Santa Clara,0,0,0,5,57005567,2011-12-08,2.2325581395348837,24
software,bni video,198,107,USA,Boxborough,0,0,2,4,16000000,2011-10-20,1.8504672897196262,9
semiconductor,mips technologies,824,231,NA,NA,0,0,1,17,0,2013-02-08,3.567099567099567,17
advertising,scanscout,225,57,USA,Boston,0,0,4,9,17500000,2010-12-08,3.9473684210526314,9
software,absolute intuistic,101,58,GBR,Richmond,0,0,0,0,0,2008-12-22,1.7413793103448276,18
software,linkspectrum,0,0,USA,Memphis,0,0,0,0,0,2008-09-05,NaN,12
network_hosting,geckotech,151,76,USA,Chicago,0,0,0,0,0,2010-11-02,1.986842105263158,9
other,bolt peters,100,100,USA,San Francisco,0,0,2,1,0,2012-06-21,1,11
NA,vacation rentals washington d c,0,0,NA,NA,0,0,0,0,0,2009-04-06,NaN,31
cleantech,black shire energy,929,136,CAN,Calgary,0,0,0,0,0,2013-10-09,6.830882352941177,18
NA,medical billing specialist,253,65,NA,NA,0,0,0,0,0,2009-12-08,3.8923076923076922,26
biotech,v clip pharmaceuticals,0,0,USA,Azusa,0,0,0,0,0,2008-11-17,NaN,22
biotech,targegen,113,42,USA,San Diego,0,0,1,5,0,2010-06-30,2.6904761904761907,8
software,muniservices,450,76,USA,Fresno,0,0,0,0,0,2008-05-01,5.921052631578948,12
enterprise,infonox,174,50,USA,Sunnyvale,0,0,1,2,0,2008-11-04,3.48,7
other,travel channel,204,92,USA,Chevy Chase,1,1,0,4,0,2007-05-01,2.217391304347826,14
hardware,e ink,152,31,USA,Cambridge,0,0,3,6,52800000,2009-12-23,4.903225806451613,5
web,internet brands,246,109,USA,El Segundo,0,0,4,21,0,2010-09-20,2.256880733944954,15
software,cameleon software,257,78,USA,Skokie,0,0,2,7,0,2013-10-24,3.2948717948717947,17
NA,lone wolf,0,0,NA,NA,0,0,0,1,0,2012-08-07,NaN,9
cleantech,solel solar systems,175,80,ISR,Beit Shemesh,0,0,1,2,0,2009-10-01,2.1875,19
games_video,maven networks,175,70,USA,Cambridge,0,0,3,9,12000000,2008-01-31,2.5,14
biotech,hi tech pharmacal,189,95,USA,Amityville,0,0,0,0,0,2013-08-27,1.9894736842105263,17
web,modem media,0,0,USA,NA,0,0,0,14,0,2004-10-01,NaN,11
NA,scytale,241,64,NA,NA,0,0,0,0,0,2009-10-19,3.765625,7
games_video,ebaums world,197,89,USA,San Francisco,0,0,2,3,0,2007-08-03,2.2134831460674156,12
biotech,wuxi apptec,221,65,USA,Saint Paul,0,0,0,3,11000000,2008-01-03,3.4,11
NA,financial pacific leasing,421,64,USA,Federal Way,0,0,0,0,0,2013-06-04,6.578125,25
mobile,icera,432,288,GBR,Bristol,0,0,2,6,212000000,2011-05-09,1.5,5
enterprise,parse,118,51,USA,Menlo Park,0,0,2,6,7000000,2013-04-25,2.3137254901960786,5
hardware,smp data communications,353,132,USA,Swannanoa,0,0,0,3,0,2008-12-04,2.6742424242424243,23
search,summize,198,28,USA,Potomac Falls,0,0,3,5,750000,2008-07-15,7.071428571428571,7
mobile,purple labs,135,80,CHE,DÃ¼bendorf,0,0,1,1,12670000,2009-02-13,1.6875,11
public_relations,unitymedia,149,61,DEU,Cologne,0,0,3,1,0,2010-01-28,2.442622950819672,10
consulting,razorfish,1151,199,USA,Chicago,0,0,2,43,0,2002-11-22,5.78391959798995,9
software,day software,130,59,CHE,Basel,0,0,2,4,0,2010-07-28,2.2033898305084745,12
real_estate,streeteasy,510,170,USA,New York,0,0,1,17,0,2013-08-19,3,10
software,sitescout,241,51,USA,Seattle,0,0,1,2,0,2013-11-05,4.7254901960784315,9
NA,north social,792,612,USA,Oakland,0,0,2,3,0,2011-02-24,1.2941176470588236,12
biotech,tecnofarma,146,61,NA,NA,0,0,0,0,0,2009-07-29,2.3934426229508197,10
NA,altostor,0,0,NA,NA,0,0,0,0,0,2012-11-19,NaN,8
software,mtcsc,198,54,USA,Stafford,0,0,0,0,0,2010-11-22,3.6666666666666665,5
enterprise,pliant technology,502,212,USA,Milpitas,0,0,2,9,50300006,2011-05-16,2.3679245283018866,17
games_video,c c media,83,86,CHN,NA,0,0,0,0,0,2010-03-26,0.9651162790697675,9
manufacturing,zytex group,213,88,IND,"Mumbai,Maharashtra",0,0,0,0,0,2013-09-25,2.4204545454545454,11
NA,passmark security,0,0,USA,Menlo Park,0,0,1,5,0,2006-04-24,NaN,17
NA,mafiamob tv,0,0,NA,NA,0,0,0,0,0,2008-07-01,NaN,11
public_relations,terawave communications,103,141,USA,Hayward,0,0,1,1,0,2007-10-29,0.7304964539007093,23
public_relations,itc deltacom,228,68,USA,Huntsville,0,0,0,3,0,2010-10-01,3.3529411764705883,12
NA,cox instruments,143,144,USA,Scottsdale,0,0,0,0,0,2010-04-05,0.9930555555555556,15
security,verisign authentication services,344,39,USA,Mountain View,1,1,3,22,0,2010-03-19,8.820512820512821,32
other,seniorliving net,394,120,NA,NA,0,0,0,0,0,2011-07-29,3.283333333333333,16
photo_video,studionow,545,43,USA,Nashville,0,0,1,2,15286415,2010-01-25,12.674418604651162,9
software,rapid reporting,157,89,USA,Fort Worth,0,0,1,3,0,2009-11-01,1.7640449438202248,15
NA,kingston plantation myrtle beach,0,0,NA,NA,0,0,0,0,0,2008-01-08,NaN,32
biotech,noven,163,51,USA,Miami,0,0,0,0,0,2009-07-14,3.196078431372549,5
music,last fm,66,42,GBR,London,0,0,5,21,5000000,2007-05-01,1.5714285714285714,7
public_relations,alltel,369,79,USA,Little Rock,0,0,1,9,0,2008-06-05,4.670886075949367,6
hardware,photon dynamics,0,0,USA,San Jose,0,0,1,7,0,2008-10-02,NaN,15
software,surgient,226,53,USA,Austin,0,0,1,7,20000000,2010-11-10,4.264150943396227,8
other,travel channel,204,92,USA,Chevy Chase,1,1,0,4,0,1992-01-01,2.217391304347826,14
web,lightsurf,0,0,USA,NA,0,0,0,3,0,2005-01-01,NaN,9
web,plixi,3000,1500,USA,San Diego,0,0,2,5,2600000,2011-01-27,2,5
network_hosting,onstor,170,40,USA,Campbell,0,0,1,6,65800000,2009-07-22,4.25,6
network_hosting,cable wireless worldwide,158,35,NA,NA,0,0,1,1,0,2012-04-23,4.514285714285714,24
web,mezimedia,121,77,USA,Monrovia,0,0,0,0,0,2008-07-16,1.5714285714285714,9
software,ulocate communications,131,46,USA,Boston,0,0,0,0,11000000,2011-01-01,2.847826086956522,22
NA,network services plus,0,0,NA,NA,0,0,0,0,0,2010-06-09,NaN,21
software,aleri global banking,0,0,GBR,Woking,0,0,0,0,0,2008-05-02,NaN,20
web,digital insight,208,72,USA,Westlake Village,0,0,2,6,0,2013-12-02,2.888888888888889,15
web,meebo,250,83,USA,Mountain View,0,0,4,29,70000000,2012-06-04,3.0120481927710845,5
games_video,saffron digital,236,95,GBR,London,0,0,3,13,0,2013-09-04,2.4842105263157896,15
biotech,candela,165,75,USA,Wayland,0,0,1,2,0,2009-09-09,2.2,7
biotech,elevation pharmaceuticals,173,29,USA,San Diego,0,0,0,2,89400001,2012-08-30,5.9655172413793105,25
mobile,ipcs,234,90,USA,NA,0,0,1,0,0,2009-10-19,2.6,4
advertising,mediawhiz,365,270,USA,New York,0,0,2,5,0,2013-01-01,1.3518518518518519,9
security,trusteer,153,52,USA,Boston,0,0,2,6,10100000,2013-08-15,2.9423076923076925,8
other,escreen,219,40,USA,Overland Park,0,0,0,1,0,2012-03-06,5.475,7
software,perceptive software,252,51,USA,Shawnee,0,0,1,5,0,2010-05-24,4.9411764705882355,19
hardware,nexsan,253,75,USA,Thousand Oaks,0,0,1,10,24500000,2013-01-02,3.3733333333333335,6
network_hosting,netli,0,0,USA,Palo Alto,0,0,1,9,18000000,2007-02-01,NaN,5
games_video,club penguin,300,168,CAN,Kelowna,0,0,1,3,0,2007-08-01,1.7857142857142858,12
NA,peak performance technologies,0,0,NA,NA,0,0,0,1,0,2005-02-10,NaN,29
web,going,185,58,USA,Boston,0,0,3,7,5000000,2009-06-11,3.189655172413793,5
semiconductor,semicoa,454,53,USA,Costa Mesa,0,0,0,0,0,2008-07-15,8.566037735849056,7
software,transcend services,107,70,USA,Atlanta,0,0,2,4,0,2012-03-07,1.5285714285714285,18
NA,vacation rentals asheville north carolina,0,0,NA,NA,0,0,0,0,0,2008-02-01,NaN,41
NA,nextiraone,0,0,MEX,"Mexico City, DF",0,0,1,3,0,2010-06-18,NaN,10
games_video,bonfire studios,191,49,USA,Dallas,0,0,0,0,0,2010-10-05,3.8979591836734695,15
other,youbet,78,33,USA,Woodland Hills,0,0,1,6,0,2009-11-10,2.3636363636363638,6
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2002-01-01,3.2666666666666666,8
semiconductor,virage logic,160,74,USA,Fremont,0,0,1,5,0,2010-06-10,2.1621621621621623,12
photo_video,face,187,53,ISR,Tel-Aviv,0,0,3,7,5300000,2012-06-18,3.5283018867924527,4
web,revolution money,200,48,USA,St. Petersburg,0,0,4,22,107225000,2009-11-18,4.166666666666667,16
web,alexa,203,60,USA,San Francicso,0,0,4,11,0,1999-05-01,3.3833333333333333,5
ecommerce,orbitz worldwide,128,39,USA,Chicago,0,0,3,46,0,2004-11-01,3.282051282051282,16
NA,about reverse mortgages,0,0,NA,NA,0,0,0,0,0,2012-09-08,NaN,23
NA,fashionindie,0,0,NA,NA,0,0,1,1,0,2011-09-01,NaN,12
software,peopleclick,162,31,USA,Raleigh,0,0,2,6,0,2010-01-05,5.225806451612903,11
security,altor networks,268,64,USA,Redwood City,0,0,2,5,16000000,2010-12-06,4.1875,14
other,escreen,219,40,USA,Overland Park,0,0,0,1,0,2010-01-20,5.475,7
